Time,Open,High,Low,Last,Change,%Chg,Volume
2022-02-10,523.67,530.26,516.96,520.12,-3.55,-0.68%,191782486
2022-02-09,521.01,527.83,519.7,523.67,2.66,+0.51%,189196289
2022-02-08,532.31,532.31,517.27,521.01,-11.3,-2.12%,203865697
2022-02-07,525.45,537.27,519.17,532.31,6.86,+1.31%,218437439
2022-02-04,517.29,534.23,517.29,525.45,8.16,+1.58%,233634034
2022-02-03,522.72,522.72,512.03,517.29,-5.43,-1.04%,200635809
2022-02-02,520.75,523.79,511.69,522.72,1.97,+0.38%,208243513
2022-02-01,502.93,522.58,499.09,520.75,17.82,+3.54%,260153927
2022-01-31,500.72,506.01,491.86,502.93,2.21,+0.44%,222619287
2022-01-28,503.75,505.48,490.71,500.72,-3.03,-0.60%,232364629
2022-01-27,497.56,511.38,495.38,503.75,6.19,+1.24%,252601566
2022-01-26,498.42,507.42,492.54,497.56,-0.86,-0.17%,280997842
2022-01-25,479.43,500.16,469.38,498.42,18.99,+3.96%,292057472
2022-01-24,476.81,481.34,456.98,479.43,2.62,+0.55%,286555751
2022-01-21,486.31,486.31,471.75,476.81,-9.5,-1.95%,244824340
2022-01-20,490.72,499.26,485.49,486.31,-4.41,-0.90%,206697621
2022-01-19,493.97,498.31,486.87,490.72,-3.25,-0.66%,196042646
2022-01-18,491.98,499.87,486.72,493.97,1.99,+0.40%,242135760
2022-01-14,480.24,492.57,480.24,491.98,11.74,+2.44%,203662459
2022-01-13,483.15,486.61,478.49,480.24,-2.91,-0.60%,180687710
2022-01-12,482.24,485.81,479.57,483.15,0.91,+0.19%,204626616
2022-01-11,466.32,482.92,466.32,482.24,15.92,+3.41%,233614341
2022-01-10,467.58,469.4,460.24,466.32,-1.26,-0.27%,209387289
2022-01-07,460.89,468.77,459.71,467.58,6.69,+1.45%,199631884
2022-01-06,450.57,463.27,450.57,460.89,10.32,+2.29%,203442516
2022-01-05,450.9,460.11,450.07,450.57,-0.33,-0.07%,234419152
2022-01-04,435.83,452.54,435.83,450.9,15.07,+3.46%,255425525
2022-01-03,422.74,436.32,422.74,435.83,13.09,+3.10%,180887379
2021-12-31,421.68,424.98,420.23,422.74,1.06,+0.25%,103744066
2021-12-30,424.55,427.85,421.44,421.68,-2.87,-0.68%,107445141
2021-12-29,427.25,428.56,422.62,424.55,-2.7,-0.63%,115749349
2021-12-28,427.74,431.31,424.99,427.25,-0.49,-0.11%,104594707
2021-12-27,418.37,427.93,413.69,427.74,9.37,+2.24%,113399194
2021-12-23,417.96,424.05,417.96,418.37,0.41,+0.10%,106164825
2021-12-22,415.57,420.93,411.01,417.96,2.39,+0.58%,126494313
2021-12-21,403.9,416.92,403.9,415.57,11.67,+2.89%,161598042
2021-12-20,408.68,408.68,393.89,403.9,-4.78,-1.17%,207719779
2021-12-17,418.06,418.06,405.61,408.68,-9.38,-2.24%,350518415
2021-12-16,415.33,426.25,415.33,418.06,2.73,+0.66%,175948728
2021-12-15,417.09,417.54,405.92,415.33,-1.76,-0.42%,179383683
2021-12-14,418.67,423.31,415.66,417.09,-1.58,-0.38%,176770248
2021-12-13,430.61,430.61,416.77,418.67,-11.94,-2.77%,158898952
2021-12-10,427.37,432.02,423.13,430.61,3.24,+0.76%,148596688
2021-12-09,431.28,431.28,424.93,427.37,-3.91,-0.91%,144248420
2021-12-08,431.24,435.79,430.25,431.28,0.04,+0.01%,147213081
2021-12-07,421.64,435.56,421.64,431.24,9.6,+2.28%,177868599
2021-12-06,415.28,426.53,415.28,421.64,6.36,+1.53%,168268561
2021-12-03,418.41,425.98,411.45,415.28,-3.13,-0.75%,182746389
2021-12-02,406.82,420.08,402.44,418.41,11.59,+2.85%,211152652
2021-12-01,410.7,424.45,406.8,406.82,-3.88,-0.94%,229790166
2021-11-30,421.22,421.22,409.39,410.7,-10.52,-2.50%,391511810
2021-11-29,418.74,432.33,418.74,421.22,2.48,+0.59%,190434421
2021-11-26,436.37,436.37,408.3,418.74,-17.63,-4.04%,195615277
2021-11-24,432.14,438.83,430.1,436.37,4.23,+0.98%,144268460
2021-11-23,419.38,433.56,419.38,432.14,12.76,+3.04%,188909962
2021-11-22,411.91,425.67,411.71,419.38,7.47,+1.81%,191230657
2021-11-19,428.66,428.66,411.16,411.91,-16.75,-3.91%,234174845
2021-11-18,430.97,433.45,423.68,428.66,-2.31,-0.54%,152151243
2021-11-17,438.62,439.67,429.7,430.97,-7.65,-1.74%,159576197
2021-11-16,438.21,442.34,436.78,438.62,0.41,+0.09%,139526838
2021-11-15,434.6,440.76,430.71,438.21,3.61,+0.83%,146232449
2021-11-12,435.73,436.34,432.07,434.6,-1.13,-0.26%,126315988
2021-11-11,434.38,438.8,434.38,435.73,1.35,+0.31%,126193179
2021-11-10,447.67,447.67,432,434.38,-13.29,-2.97%,167670303
2021-11-09,445.91,447.82,440.31,447.67,1.76,+0.39%,151938711
2021-11-08,442,450.54,442,445.91,3.91,+0.88%,148003635
2021-11-05,435.83,443.87,435.83,442,6.17,+1.42%,170348959
2021-11-04,434.99,442.53,432.17,435.83,0.84,+0.19%,199305527
2021-11-03,438.65,439.41,432.07,434.99,-3.66,-0.83%,184830745
2021-11-02,443.11,443.85,437.56,438.65,-4.46,-1.01%,161595395
2021-11-01,436.19,444.4,436.19,443.11,6.92,+1.59%,180213994
2021-10-29,439.12,442.04,434.55,436.19,-2.93,-0.67%,181542080
2021-10-28,436.1,439.54,434.43,439.12,3.02,+0.69%,139548538
2021-10-27,448.94,448.94,435.19,436.1,-12.84,-2.86%,190906960
2021-10-26,445.91,450.83,445.91,448.94,3.03,+0.68%,160394789
2021-10-25,439.56,448.63,439.56,445.91,6.35,+1.44%,177931380
2021-10-22,435.5,440.04,433.27,439.56,4.06,+0.93%,160545560
2021-10-21,443.53,443.53,432.1,435.5,-8.03,-1.81%,204823303
2021-10-20,439.87,443.62,435.16,443.53,3.66,+0.83%,173726722
2021-10-19,434.89,441.4,434.47,439.87,4.98,+1.15%,175701149
2021-10-18,434.44,441.08,432.57,434.89,0.45,+0.10%,217658988
2021-10-15,432.43,438.73,432.43,434.44,2.01,+0.46%,173944172
2021-10-14,427.19,433.94,427.19,432.43,5.24,+1.23%,167508692
2021-10-13,427.6,429.51,420,427.19,-0.41,-0.10%,171544352
2021-10-12,427.71,431.79,425.04,427.6,-0.11,-0.03%,194728569
2021-10-11,429.46,436.75,427.28,427.71,-1.75,-0.41%,216172945
2021-10-08,416.45,430.49,416.45,429.46,13.01,+3.12%,203842807
2021-10-07,413.6,418.7,412.42,416.45,2.85,+0.69%,210590756
2021-10-06,418,418,406.49,413.6,-4.4,-1.05%,232032974
2021-10-05,415.6,425.57,413.7,418,2.4,+0.58%,262178227
2021-10-04,408.94,420.19,408.94,415.6,6.66,+1.63%,372004725
2021-10-01,395.88,409.45,395.88,408.94,13.06,+3.30%,206979347
2021-09-30,401.66,402.77,395.88,395.88,-5.78,-1.44%,246829815
2021-09-29,401.67,403.97,396.36,401.66,-0.01,0.00%,233155782
2021-09-28,399.83,408.12,399.83,401.67,1.84,+0.46%,285967321
2021-09-27,386.57,401.42,386.57,399.83,13.26,+3.43%,250828106
2021-09-24,383.35,388.38,380.98,386.57,3.22,+0.84%,159026776
2021-09-23,370.71,384.45,370.71,383.35,12.64,+3.41%,195779693
2021-09-22,359.34,374.87,359.34,370.71,11.37,+3.16%,215991672
2021-09-21,358,364.09,355.51,359.34,1.34,+0.37%,164634426
2021-09-20,369.23,369.23,352.3,358,-11.23,-3.04%,220844652
2021-09-17,372.04,375.81,368.29,369.23,-2.81,-0.76%,397208074
2021-09-16,376.02,376.02,369.88,372.04,-3.98,-1.06%,161235786
2021-09-15,362.2,376.26,362.2,376.02,13.82,+3.82%,251432189
2021-09-14,367.9,371.16,360.89,362.2,-5.7,-1.55%,173391022
2021-09-13,357.39,370.2,357.39,367.9,10.51,+2.94%,198091846
2021-09-10,357.55,363.61,356.48,357.39,-0.16,-0.04%,131166253
2021-09-09,357.11,363.15,352.94,357.55,0.44,+0.12%,160190403
2021-09-08,361.8,365.97,357,357.11,-4.69,-1.30%,155238043
2021-09-07,363.88,366.44,360.31,361.8,-2.08,-0.57%,135233328
2021-09-03,365.82,367.8,362.16,363.88,-1.94,-0.53%,129549808
2021-09-02,356.8,368.74,356.8,365.82,9.02,+2.53%,185953792
2021-09-01,362.26,363.43,355.6,356.8,-5.46,-1.51%,192067696
2021-08-31,364.92,366.19,361.44,362.26,-2.66,-0.73%,205853200
2021-08-30,369.21,371.96,364.85,364.92,-4.29,-1.16%,126302896
2021-08-27,359.77,371.71,359.77,369.21,9.44,+2.62%,166010208
2021-08-26,365.28,365.28,359.2,359.77,-5.51,-1.51%,130054600
2021-08-25,362.68,367.21,359.59,365.28,2.6,+0.72%,135076704
2021-08-24,356.92,364.4,356.92,362.68,5.76,+1.61%,156911696
2021-08-23,343.95,357.84,343.95,356.92,12.97,+3.77%,166912992
2021-08-20,342.99,346.05,338.83,343.95,0.96,+0.28%,168450896
2021-08-19,352.34,352.34,338.39,342.99,-9.35,-2.65%,246422400
2021-08-18,361,362.42,351.94,352.34,-8.66,-2.40%,161707504
2021-08-17,364.35,366.54,357.65,361,-3.35,-0.92%,152482000
2021-08-16,371.14,371.14,361.56,364.35,-6.79,-1.83%,156203200
2021-08-13,375.97,375.97,370.69,371.14,-4.83,-1.28%,128506400
2021-08-12,377.82,378.12,371.67,375.97,-1.85,-0.49%,120749800
2021-08-11,375,378.51,371.89,377.82,2.82,+0.75%,138332400
2021-08-10,368.66,375.94,368.66,375,6.34,+1.72%,157806000
2021-08-09,374.19,374.19,366.21,368.66,-5.53,-1.48%,147569104
2021-08-06,370.75,376.69,370.75,374.19,3.44,+0.93%,137023392
2021-08-05,366.06,374.98,366.06,370.75,4.69,+1.28%,163952992
2021-08-04,377.11,377.11,365.95,366.06,-11.05,-2.93%,215490304
2021-08-03,370.33,377.44,365.93,377.11,6.78,+1.83%,184655696
2021-08-02,372.99,382.5,369.98,370.33,-2.66,-0.71%,180965200
2021-07-30,379.67,379.96,371.01,372.99,-6.68,-1.76%,190053504
2021-07-29,376.15,382.04,376.15,379.67,3.52,+0.94%,144317408
2021-07-28,372.54,379.04,370.48,376.15,3.61,+0.97%,151168704
2021-07-27,376.34,376.34,368.41,372.54,-3.8,-1.01%,157798096
2021-07-26,367.17,377.64,367.17,376.34,9.17,+2.50%,163270400
2021-07-23,368.77,368.77,363.57,367.17,-1.6,-0.43%,156495696
2021-07-22,372.98,372.98,365.8,368.77,-4.21,-1.13%,148260704
2021-07-21,360.26,375.89,360.26,372.98,12.72,+3.53%,209068096
2021-07-20,355.36,363.92,353.11,360.26,4.9,+1.38%,208904800
2021-07-19,368.6,368.6,350.69,355.36,-13.24,-3.59%,277608192
2021-07-16,379.08,381.78,367.74,368.6,-10.48,-2.76%,191986096
2021-07-15,384.51,384.96,377.55,379.08,-5.43,-1.41%,177063008
2021-07-14,396.15,401.97,383.11,384.51,-11.64,-2.94%,189836400
2021-07-13,398.98,399.7,393.79,396.15,-2.83,-0.71%,133391400
2021-07-12,399.42,401.46,392.55,398.98,-0.44,-0.11%,135939504
2021-07-09,391.55,400,391.55,399.42,7.87,+2.01%,150316992
2021-07-08,393.37,395.12,385.62,391.55,-1.82,-0.46%,168454592
2021-07-07,400.28,403.26,389.48,393.37,-6.91,-1.73%,177607696
2021-07-06,413.52,413.52,398.71,400.28,-13.24,-3.20%,202825296
2021-07-02,414.36,414.95,409.28,413.52,-0.84,-0.20%,127330200
2021-07-01,407.37,417.85,407.37,414.36,6.99,+1.72%,197061904
2021-06-30,402.1,408.39,402.1,407.37,5.27,+1.31%,175936000
2021-06-29,404.13,408.66,401.81,402.1,-2.03,-0.50%,145883600
2021-06-28,418.03,418.03,402.75,404.13,-13.9,-3.33%,180343600
2021-06-25,416.07,418.44,414.98,418.03,1.96,+0.47%,199071600
2021-06-24,412.55,416.47,410.76,416.07,3.52,+0.85%,141440096
2021-06-23,411.46,419.92,411.46,412.55,1.09,+0.26%,174359296
2021-06-22,408.73,413.17,403.61,411.46,2.73,+0.67%,149278704
2021-06-21,391.92,409.4,391.92,408.73,16.81,+4.29%,194938800
2021-06-18,403.71,403.71,391.77,391.92,-11.79,-2.92%,317940992
2021-06-17,418.31,420.41,398.72,403.71,-14.6,-3.49%,254899696
2021-06-16,420.34,422.76,414.42,418.31,-2.03,-0.48%,202454496
2021-06-15,411.85,421.03,411.85,420.34,8.49,+2.06%,182069104
2021-06-14,413.47,417.7,408.71,411.85,-1.62,-0.39%,169680400
2021-06-11,415.02,418.64,413.1,413.47,-1.55,-0.37%,146618304
2021-06-10,415.56,423.11,410.86,415.02,-0.54,-0.13%,184818304
2021-06-09,417.89,420.6,415.42,415.56,-2.33,-0.56%,185481104
2021-06-08,414.25,418.81,408.19,417.89,3.64,+0.88%,189840608
2021-06-07,415.85,418.34,413.72,414.25,-1.6,-0.38%,137933296
2021-06-04,413.47,417.76,410.09,415.85,2.38,+0.58%,172273904
2021-06-03,412.19,415.63,408.17,413.47,1.28,+0.31%,240072096
2021-06-02,405.14,414.11,402.68,412.19,7.05,+1.74%,242145904
2021-06-01,389.82,405.73,389.82,405.14,15.32,+3.93%,277178816
2021-05-28,389.54,391.44,388,389.82,0.28,+0.07%,148130000
2021-05-27,389.32,393.98,387.05,389.54,0.22,+0.06%,274893312
2021-05-26,385.73,390.5,384.31,389.32,3.59,+0.93%,182228800
2021-05-25,393.76,393.76,385.13,385.73,-8.03,-2.04%,198737104
2021-05-24,389.91,394.67,388.29,393.76,3.85,+0.99%,196042400
2021-05-21,389.17,395.53,389.17,389.91,0.74,+0.19%,160171904
2021-05-20,389.63,390.94,383.89,389.17,-0.46,-0.12%,171679504
2021-05-19,399.72,399.72,384.66,389.63,-10.09,-2.52%,208588800
2021-05-18,410.53,410.81,399.13,399.72,-10.81,-2.63%,209217104
2021-05-17,401.29,410.66,399.3,410.53,9.24,+2.30%,202536192
2021-05-14,389.01,402.62,389.01,401.29,12.28,+3.16%,199854896
2021-05-13,394.33,396.42,384.24,389.01,-5.32,-1.35%,201354592
2021-05-12,394.09,405.98,392.69,394.33,0.24,+0.06%,244467904
2021-05-11,404.45,404.45,390.97,394.09,-10.36,-2.56%,232709696
2021-05-10,404.65,415.73,404.41,404.45,-0.2,-0.05%,223166000
2021-05-07,397.15,405.02,392.03,404.65,7.5,+1.89%,220445792
2021-05-06,395.24,397.23,387.97,397.15,1.91,+0.48%,198289696
2021-05-05,382.51,396.35,382.51,395.24,12.73,+3.33%,175882496
2021-05-04,382.43,385.66,378.35,382.51,0.08,+0.02%,207319392
2021-05-03,371.6,383.19,371.6,382.43,10.83,+2.91%,218802800
2021-04-30,381.98,381.98,371.34,371.6,-10.38,-2.72%,202597904
2021-04-29,377.8,386.6,377.46,381.98,4.18,+1.11%,196567808
2021-04-28,365.57,379.38,365.57,377.8,12.23,+3.35%,214198496
2021-04-27,361.03,366.81,360.98,365.57,4.54,+1.26%,168078896
2021-04-26,358.74,363.71,358.2,361.03,2.29,+0.64%,149827008
2021-04-23,355.42,360.25,353.97,358.74,3.32,+0.93%,152416800
2021-04-22,360.5,361.13,354.69,355.42,-5.08,-1.41%,193038208
2021-04-21,355.26,361.14,349.33,360.5,5.24,+1.47%,179903904
2021-04-20,364.98,364.98,351.83,355.26,-9.72,-2.66%,197647200
2021-04-19,365.19,368.8,361.58,364.98,-0.21,-0.06%,146051600
2021-04-16,368.5,371.96,364.07,365.19,-3.31,-0.90%,156699104
2021-04-15,371.78,371.78,367.04,368.5,-3.28,-0.88%,157449600
2021-04-14,361.26,376.4,361.26,371.78,10.52,+2.91%,212525600
2021-04-13,360.91,363.37,357.94,361.26,0.35,+0.10%,149151904
2021-04-12,364.35,369.59,359.86,360.91,-3.44,-0.94%,154078208
2021-04-09,366.17,369.25,362.24,364.35,-1.82,-0.50%,151426304
2021-04-08,371.23,371.23,362.16,366.17,-5.06,-1.36%,175683104
2021-04-07,369.6,372.77,368.63,371.23,1.63,+0.44%,157855600
2021-04-06,370.57,377.47,369.24,369.6,-0.97,-0.26%,172359808
2021-04-05,379.71,379.71,368.6,370.57,-9.14,-2.41%,202730304
2021-04-01,369.89,379.77,369.89,379.71,9.82,+2.65%,235551904
2021-03-31,373.35,373.82,369.07,369.89,-3.46,-0.93%,171682592
2021-03-30,376.37,377,370.42,373.35,-3.02,-0.80%,147380192
2021-03-29,381.18,381.18,371.93,376.37,-4.81,-1.26%,161767808
2021-03-26,371.44,381.3,371.44,381.18,9.74,+2.62%,201485296
2021-03-25,370.51,372.77,358.63,371.44,0.93,+0.25%,210891296
2021-03-24,361.4,375.29,361.4,370.51,9.11,+2.52%,206313296
2021-03-23,366.39,369.3,356.95,361.4,-4.99,-1.36%,250682208
2021-03-22,370.11,370.63,365.91,366.39,-3.72,-1.01%,195332096
2021-03-19,370.06,376.16,365.24,370.11,0.05,+0.01%,425857504
2021-03-18,388.23,388.23,368.64,370.06,-18.17,-4.68%,256428608
2021-03-17,384.62,389.42,380.45,388.23,3.61,+0.94%,200406800
2021-03-16,395.81,395.81,382.39,384.62,-11.19,-2.83%,211463008
2021-03-15,400.82,400.82,391.28,395.81,-5.01,-1.25%,183549600
2021-03-12,400.11,404.35,397.84,400.82,0.71,+0.18%,168557296
2021-03-11,399.8,406.81,399.28,400.11,0.31,+0.08%,199330896
2021-03-10,389.54,401.39,389.38,399.8,10.26,+2.63%,244236992
2021-03-09,397.13,400.56,387.92,389.54,-7.59,-1.91%,257794896
2021-03-08,396.54,401.98,391.36,397.13,0.59,+0.15%,272172896
2021-03-05,381.76,397.18,381.76,396.54,14.78,+3.87%,373451200
2021-03-04,372.55,388.64,372.55,381.76,9.21,+2.47%,355284704
2021-03-03,367.31,381.19,367.31,372.55,5.24,+1.43%,233570096
2021-03-02,369.47,373.58,367.12,367.31,-2.16,-0.58%,193195296
2021-03-01,360.19,374.61,360.19,369.47,9.28,+2.58%,216486800
2021-02-26,368.66,368.66,349.93,360.19,-8.47,-2.30%,281660896
2021-02-25,376.2,379,366.33,368.66,-7.54,-2.00%,257421408
2021-02-24,362.97,378.11,362.61,376.2,13.23,+3.64%,290987104
2021-02-23,357.22,364.2,348.46,362.97,5.75,+1.61%,271621696
2021-02-22,345.23,362.24,345.23,357.22,11.99,+3.47%,261982704
2021-02-19,339.66,346.43,339.66,345.23,5.57,+1.64%,170764496
2021-02-18,347.55,347.55,338.82,339.66,-7.89,-2.27%,174767696
2021-02-17,342.57,349.68,341.02,347.55,4.98,+1.45%,187401408
2021-02-16,334.99,346.17,334.99,342.57,7.58,+2.26%,229337408
2021-02-12,330.36,335.38,327.33,334.99,4.63,+1.40%,162147504
2021-02-11,335.48,335.48,323.34,330.36,-5.12,-1.53%,315891712
2021-02-10,329.41,335.9,328.52,335.48,6.07,+1.84%,229533904
2021-02-09,334.5,334.5,325.28,329.41,-5.09,-1.52%,225818800
2021-02-08,321.1,336.1,321.1,334.5,13.4,+4.17%,259781408
2021-02-05,318.16,324.33,318.16,321.1,2.94,+0.92%,211008096
2021-02-04,314.75,318.19,311.48,318.16,3.41,+1.08%,187013104
2021-02-03,301.85,315.49,301.85,314.75,12.9,+4.27%,214359200
2021-02-02,298.59,309,298.59,301.85,3.26,+1.09%,217515600
2021-02-01,296.52,301.45,293.59,298.59,2.07,+0.70%,185727504
2021-01-29,306.92,306.92,295.34,296.52,-10.4,-3.39%,258458208
2021-01-28,303.22,310.51,303.15,306.92,3.7,+1.22%,231886000
2021-01-27,307.5,311.64,298.28,303.22,-4.28,-1.39%,283150784
2021-01-26,314.17,321.54,307.47,307.5,-6.67,-2.12%,214492096
2021-01-25,317.54,317.54,308.56,314.17,-3.37,-1.06%,229187696
2021-01-22,319.12,319.12,309.71,317.54,-1.58,-0.50%,216573696
2021-01-21,330.47,330.47,316.2,319.12,-11.35,-3.43%,258292800
2021-01-20,329.3,332.61,327.31,330.47,1.17,+0.36%,205190000
2021-01-19,322.58,331.39,322.58,329.3,6.72,+2.08%,243944704
2021-01-15,336.14,336.14,319.76,322.58,-13.56,-4.03%,289719392
2021-01-14,326.33,339.85,326.33,336.14,9.81,+3.01%,272770112
2021-01-13,328.98,329.45,323.89,326.33,-2.65,-0.81%,224066896
2021-01-12,317.86,330.47,317.86,328.98,11.12,+3.50%,318759616
2021-01-11,312.78,319.02,304.6,317.86,5.08,+1.62%,223965904
2021-01-08,313.06,316.9,310.37,312.78,-0.28,-0.09%,222771296
2021-01-07,308.45,316.1,308.13,313.06,4.61,+1.49%,244001600
2021-01-06,299.49,311.37,299.49,308.45,8.96,+2.99%,387812704
2021-01-05,286.5,307.14,286.5,299.49,12.99,+4.53%,321557888
2021-01-04,286.14,291.67,283.32,286.5,0.36,+0.13%,209083104
2020-12-31,288.48,288.48,284.8,286.14,-2.34,-0.81%,155509904
2020-12-30,283.93,291.15,283.57,288.48,4.55,+1.60%,158153792
2020-12-29,285.82,288.53,282.78,283.93,-1.89,-0.66%,154784400
2020-12-28,287.38,292.42,285.09,285.82,-1.56,-0.54%,150757104
2020-12-24,289.2,289.2,284.95,287.38,-1.82,-0.63%,78879104
2020-12-23,283.04,293.23,283.04,289.2,6.16,+2.18%,184673296
2020-12-22,288.06,288.22,282.8,283.04,-5.02,-1.74%,190717504
2020-12-21,293.33,293.33,279.7,288.06,-5.27,-1.80%,234851296
2020-12-18,298.33,299.61,291.33,293.33,-5.,-1.68%,393784800
2020-12-17,300.04,302.55,296.93,298.33,-1.71,-0.57%,199467504
2020-12-16,301.23,303.29,297.9,300.04,-1.19,-0.40%,215142800
2020-12-15,295.55,302.74,294.54,301.23,5.68,+1.92%,228149904
2020-12-14,306.38,310.85,294.71,295.55,-10.83,-3.53%,270672704
2020-12-11,309.95,309.95,302.24,306.38,-3.57,-1.15%,226590304
2020-12-10,301.14,313.4,300.36,309.95,8.81,+2.93%,309319296
2020-12-09,300.19,308.02,297.24,301.14,0.95,+0.32%,309169216
2020-12-08,295.55,303.1,292.51,300.19,4.64,+1.57%,245402304
2020-12-07,302.94,302.94,293.21,295.55,-7.39,-2.44%,243131392
2020-12-04,287.34,302.96,287.34,302.94,15.6,+5.43%,310188896
2020-12-03,284.3,290.82,282.74,287.34,3.04,+1.07%,265423600
2020-12-02,275.62,288.69,273.97,284.3,8.68,+3.15%,254700704
2020-12-01,274.42,283.3,274.42,275.62,1.2,+0.44%,250283392
2020-11-30,289.99,289.99,273.82,274.42,-15.57,-5.37%,387771392
2020-11-27,293.66,294.53,288.01,289.99,-3.67,-1.25%,117905600
2020-11-25,300.95,300.95,292.42,293.66,-7.29,-2.42%,243063392
2020-11-24,286.18,301.7,286.18,300.95,14.77,+5.16%,366345888
2020-11-23,267.24,286.58,267.24,286.18,18.94,+7.09%,304833216
2020-11-20,268.65,269.3,265.56,267.24,-1.41,-0.52%,201056096
2020-11-19,264.6,269.29,260.33,268.65,4.05,+1.53%,234025792
2020-11-18,272.44,275.69,264.58,264.6,-7.84,-2.88%,295398304
2020-11-17,271.09,272.62,262.85,272.44,1.35,+0.50%,255524992
2020-11-16,254.55,271.47,254.55,271.09,16.54,+6.50%,313803008
2020-11-13,245.21,255.59,245.21,254.55,9.34,+3.81%,208857104
2020-11-12,253.82,253.82,243.03,245.21,-8.61,-3.39%,228750800
2020-11-11,255.97,258.86,251.46,253.82,-2.15,-0.84%,265496896
2020-11-10,249.67,256.04,247.96,255.97,6.3,+2.52%,343248000
2020-11-09,218.58,254.94,218.58,249.67,31.09,+14.22%,535124896
2020-11-06,223.36,226.64,217.78,218.58,-4.78,-2.14%,245066400
2020-11-05,223.45,227.92,223.26,223.36,-0.09,-0.04%,279359808
2020-11-04,223.09,228.8,217.69,223.45,0.36,+0.16%,296809888
2020-11-03,224.77,228.43,221.2,223.09,-1.68,-0.75%,233853696
2020-11-02,216.82,227.45,215.95,224.77,7.95,+3.67%,282446400
2020-10-30,216.41,217.17,211.94,216.82,0.41,+0.19%,299640512
2020-10-29,209.69,217.07,204.51,216.41,6.72,+3.20%,286975616
2020-10-28,218.92,218.92,208.74,209.69,-9.23,-4.22%,322089312
2020-10-27,221.99,221.99,218.56,218.92,-3.07,-1.38%,236084000
2020-10-26,229.96,229.96,219.76,221.99,-7.97,-3.47%,249299504
2020-10-23,231.24,233.84,227.39,229.96,-1.28,-0.55%,243304800
2020-10-22,222.01,231.62,221.13,231.24,9.23,+4.16%,283064800
2020-10-21,226.51,226.51,221.99,222.01,-4.5,-1.99%,255675904
2020-10-20,223.97,228.39,223.75,226.51,2.54,+1.13%,248765504
2020-10-19,228.78,230.81,223.85,223.97,-4.81,-2.10%,257654400
2020-10-16,234.18,234.18,228.58,228.78,-5.4,-2.31%,241742400
2020-10-15,231.47,234.27,225.54,234.18,2.71,+1.17%,217037296
2020-10-14,230.76,236.81,230.76,231.47,0.71,+0.31%,221289408
2020-10-13,234.41,235.67,230.05,230.76,-3.65,-1.56%,194913600
2020-10-12,233.68,235.16,230.57,234.41,0.73,+0.31%,183840896
2020-10-09,237.46,240.14,233.34,233.68,-3.78,-1.59%,219981504
2020-10-08,228.82,237.64,228.82,237.46,8.64,+3.78%,219463008
2020-10-07,225.56,229.39,224.39,228.82,3.26,+1.45%,204087696
2020-10-06,229.05,233.64,225.19,225.56,-3.49,-1.52%,250267200
2020-10-05,222.55,229.05,222.55,229.05,6.5,+2.92%,209132496
2020-10-02,220.36,224.28,214.35,222.55,2.19,+0.99%,275496192
2020-10-01,227.49,227.49,219.05,220.36,-7.13,-3.13%,306605312
2020-09-30,228.03,231.87,226.25,227.49,-0.54,-0.24%,241738400
2020-09-29,234.42,234.42,225.63,228.03,-6.39,-2.73%,244338896
2020-09-28,229.09,237.02,229.09,234.42,5.33,+2.33%,262494400
2020-09-25,229.24,230.81,225.54,229.09,-0.15,-0.07%,251567600
2020-09-24,229.05,233.26,224.26,229.24,0.19,+0.08%,250684096
2020-09-23,239.96,241.58,228.93,229.05,-10.91,-4.55%,238962496
2020-09-22,242.45,246.34,239.53,239.96,-2.49,-1.03%,200375392
2020-09-21,250.65,250.65,238.44,242.45,-8.2,-3.27%,265958400
2020-09-18,253.58,253.58,248.11,250.65,-2.93,-1.16%,368185216
2020-09-17,253.06,253.67,246.57,253.58,0.52,+0.21%,237658096
2020-09-16,243.22,256.27,243.22,253.06,9.84,+4.05%,298937408
2020-09-15,245.09,248.94,242.58,243.22,-1.87,-0.76%,230525200
2020-09-14,243.58,247.21,242.3,245.09,1.51,+0.62%,227811200
2020-09-11,242.96,245.02,241.46,243.58,0.62,+0.26%,260196000
2020-09-10,252.21,253.19,242.91,242.96,-9.25,-3.67%,304821696
2020-09-09,250.67,255.07,250.67,252.21,1.54,+0.61%,244217600
2020-09-08,260.32,260.32,247.85,250.67,-9.65,-3.71%,338169088
2020-09-04,261.18,265.47,257.11,260.32,-0.86,-0.33%,239315600
2020-09-03,262.95,267.82,259.48,261.18,-1.77,-0.67%,277048992
2020-09-02,264.05,265.76,261.36,262.95,-1.1,-0.42%,217109200
2020-09-01,266.5,266.5,261.13,264.05,-2.45,-0.92%,186307392
2020-08-31,272.48,272.76,266.44,266.5,-5.98,-2.19%,205544800
2020-08-28,267.52,272.94,267.1,272.48,4.96,+1.85%,173568496
2020-08-27,266.85,269.13,264.15,267.52,0.67,+0.25%,189103600
2020-08-26,272.94,272.94,266.71,266.85,-6.09,-2.23%,172972192
2020-08-25,276.87,278.5,271.65,272.94,-3.93,-1.42%,173439904
2020-08-24,269.45,278.71,269.45,276.87,7.42,+2.75%,185183392
2020-08-21,271.15,271.15,267.01,269.45,-1.7,-0.63%,188240992
2020-08-20,277.05,277.05,271.15,271.15,-5.9,-2.13%,174844000
