Time,Open,High,Low,Last,Change,%Chg,Volume
2020-02-28,1537.12,1561.74,1477.6,1549.24,12.12,+0.79%,952513024
2020-02-27,1623.63,1623.63,1535.98,1537.12,-86.51,-5.33%,766537792
2020-02-26,1617.18,1659.35,1612.17,1623.63,6.45,+0.40%,565510016
2020-02-25,1670.32,1689.85,1611.14,1617.18,-53.14,-3.18%,673603712
2020-02-24,1743.28,1743.28,1645.5,1670.32,-72.96,-4.19%,575190784
2020-02-21,1783.42,1783.42,1732.44,1743.28,-40.14,-2.25%,460968608
2020-02-20,1801.61,1801.92,1758.95,1783.42,-18.19,-1.01%,411828608
2020-02-19,1782.23,1804.18,1782.23,1801.61,19.38,+1.09%,361954592
2020-02-18,1788.47,1788.47,1771.83,1782.23,-6.24,-0.35%,374175008
2020-02-14,1779.68,1790.99,1778.35,1788.47,8.79,+0.49%,351705088
2020-02-13,1785.01,1789.66,1768.69,1779.68,-5.33,-0.30%,415694112
2020-02-12,1766.25,1785.89,1766.25,1785.01,18.76,+1.06%,423361600
2020-02-11,1772.36,1787.07,1760.87,1766.25,-6.11,-0.34%,405423488
2020-02-10,1748.74,1772.48,1737.66,1772.36,23.62,+1.35%,360603584
2020-02-07,1766,1766,1744.77,1748.74,-17.26,-0.98%,362899200
2020-02-06,1750.55,1766.15,1749.02,1766,15.45,+0.88%,338825504
2020-02-05,1740.06,1768.23,1737.53,1750.55,10.49,+0.60%,391162688
2020-02-04,1695.99,1743.57,1695.99,1740.06,44.07,+2.60%,377574912
2020-02-03,1673.91,1699.5,1672.6,1695.99,22.08,+1.32%,381724192
2020-01-31,1720.68,1720.68,1667.75,1673.91,-46.77,-2.72%,487826496
2020-01-30,1705.61,1721.79,1695.16,1720.68,15.07,+0.88%,426136512
2020-01-29,1701.97,1717.89,1699.31,1705.61,3.64,+0.21%,438034496
2020-01-28,1670.68,1706.2,1670.68,1701.97,31.29,+1.87%,374142400
2020-01-27,1711.11,1711.11,1663.19,1670.68,-40.43,-2.36%,397928608
2020-01-24,1718.85,1735.04,1704.53,1711.11,-7.74,-0.45%,453661088
2020-01-23,1710.58,1719.25,1705.04,1718.85,8.27,+0.48%,350115712
2020-01-22,1704.33,1722.34,1704.33,1710.58,6.25,+0.37%,352581504
2020-01-21,1705.75,1714,1699.22,1704.33,-1.42,-0.08%,413872000
2020-01-17,1693.66,1706.25,1692.41,1705.75,12.09,+0.71%,436200800
2020-01-16,1670.26,1693.84,1670.26,1693.66,23.4,+1.40%,346830400
2020-01-15,1669.08,1678.96,1665.42,1670.26,1.18,+0.07%,328274688
2020-01-14,1679.09,1680.91,1666.67,1669.08,-10.01,-0.60%,350821088
2020-01-13,1656.82,1679.14,1656.82,1679.09,22.27,+1.34%,335759808
2020-01-10,1659.95,1669.58,1653.67,1656.82,-3.13,-0.19%,323398400
2020-01-09,1641.38,1661.05,1641.38,1659.95,18.57,+1.13%,374915488
2020-01-08,1624.59,1648.45,1623.19,1641.38,16.79,+1.03%,372783200
2020-01-07,1626.38,1632.33,1622.3,1624.59,-1.79,-0.11%,382704000
2020-01-06,1621.68,1626.65,1602.36,1626.38,4.7,+0.29%,339781504
2020-01-03,1639.12,1639.12,1615.88,1621.68,-17.44,-1.06%,334206496
2020-01-02,1611.17,1639.52,1611.17,1639.12,27.95,+1.73%,372412800
2019-12-31,1605.15,1611.62,1597.34,1611.17,6.02,+0.38%,238512304
2019-12-30,1614.7,1614.7,1592.44,1605.15,-9.55,-0.59%,250260496
2019-12-27,1614.34,1619.99,1610.12,1614.7,0.36,+0.02%,238044608
2019-12-26,1602.48,1614.42,1602.48,1614.34,11.86,+0.74%,221787696
2019-12-24,1601.86,1604.21,1598.74,1602.48,0.62,+0.04%,138878208
2019-12-23,1597.04,1605.6,1597.04,1601.86,4.82,+0.30%,317077600
2019-12-20,1588.02,1599,1588.02,1597.04,9.02,+0.57%,720455104
2019-12-19,1576.83,1588.25,1576.83,1588.02,11.19,+0.71%,376616896
2019-12-18,1577.8,1583,1576.73,1576.83,-0.97,-0.06%,370592000
2019-12-17,1580.49,1583.32,1575,1577.8,-2.69,-0.17%,355873504
2019-12-16,1566.91,1586.1,1566.91,1580.49,13.58,+0.87%,407183904
2019-12-13,1556.93,1570.1,1551.93,1566.91,9.98,+0.64%,414917088
2019-12-12,1540.24,1558.55,1531.91,1556.93,16.69,+1.08%,464178208
2019-12-11,1529.43,1541.08,1529.43,1540.24,10.81,+0.71%,315002112
2019-12-10,1529.38,1537.77,1526.13,1529.43,0.05,0.00%,309472384
2019-12-09,1536.81,1538.99,1528.92,1529.38,-7.43,-0.48%,297143616
2019-12-06,1519.77,1538.04,1519.77,1536.81,17.04,+1.12%,291197696
2019-12-05,1513.86,1521.07,1512.94,1519.77,5.91,+0.39%,304807008
2019-12-04,1508.54,1518.68,1508.54,1513.86,5.32,+0.35%,323726592
2019-12-03,1521.44,1521.44,1491.62,1508.54,-12.9,-0.85%,377987296
2019-12-02,1542.98,1544.05,1515.42,1521.44,-21.54,-1.40%,322914400
2019-11-29,1548.18,1548.18,1541.58,1542.98,-5.2,-0.34%,153574208
2019-11-27,1539.37,1548.39,1539.37,1548.18,8.81,+0.57%,272616512
2019-11-26,1538.32,1543.59,1537.08,1539.37,1.05,+0.07%,456320800
2019-11-25,1516.67,1538.33,1516.67,1538.32,21.65,+1.43%,328077088
2019-11-22,1518.52,1525.24,1510.61,1516.67,-1.85,-0.12%,284565600
2019-11-21,1525.92,1525.92,1515.28,1518.52,-7.4,-0.48%,360570112
2019-11-20,1537.04,1537.04,1514.92,1525.92,-11.12,-0.72%,386424608
2019-11-19,1533.31,1541.12,1531.05,1537.04,3.73,+0.24%,382012192
2019-11-18,1529.44,1535.77,1522.69,1533.31,3.87,+0.25%,345582400
2019-11-15,1516.68,1529.44,1516.68,1529.44,12.76,+0.84%,413430688
2019-11-14,1518.68,1518.68,1508.43,1516.68,-2.,-0.13%,382764192
2019-11-13,1514.87,1519.86,1509.14,1518.68,3.81,+0.25%,341800288
2019-11-12,1510.51,1520.87,1508.99,1514.87,4.36,+0.29%,329138912
2019-11-11,1509.6,1512.37,1499.44,1510.51,0.91,+0.06%,269194304
2019-11-08,1500.8,1509.6,1492.05,1509.6,8.8,+0.59%,288365792
2019-11-07,1490.83,1509.21,1490.83,1500.8,9.97,+0.67%,375223712
2019-11-06,1491.04,1491.34,1483.05,1490.83,-0.21,-0.01%,392158112
2019-11-05,1493.2,1498.11,1486.45,1491.04,-2.16,-0.14%,388825600
2019-11-04,1485.07,1497.93,1485.07,1493.2,8.13,+0.55%,373906912
2019-11-01,1467.2,1485.11,1467.2,1485.07,17.87,+1.22%,397095296
2019-10-31,1468.97,1472.55,1458.72,1467.2,-1.77,-0.12%,388887200
2019-10-30,1460.08,1470.01,1456.75,1468.97,8.89,+0.61%,317839296
2019-10-29,1473.62,1475.08,1459.77,1460.08,-13.54,-0.92%,351906304
2019-10-28,1455.22,1474.29,1455.22,1473.62,18.4,+1.26%,348901792
2019-10-25,1438,1456.67,1437.37,1455.22,17.22,+1.20%,363340896
2019-10-24,1417.01,1438.77,1417.01,1438,20.99,+1.48%,350124800
2019-10-23,1415.29,1417.06,1408.43,1417.01,1.72,+0.12%,319884288
2019-10-22,1434.96,1442.75,1415.15,1415.29,-19.67,-1.37%,298372704
2019-10-21,1419.82,1435.42,1419.82,1434.96,15.14,+1.07%,308306208
2019-10-18,1432.88,1433.56,1410.93,1419.82,-13.06,-0.91%,341308192
2019-10-17,1436.23,1444.87,1426,1432.88,-3.35,-0.23%,270006688
2019-10-16,1446.46,1446.46,1431.06,1436.23,-10.23,-0.71%,303478112
2019-10-15,1430.66,1449.79,1430.66,1446.46,15.8,+1.10%,295684800
2019-10-14,1432.11,1436.64,1429.86,1430.66,-1.45,-0.10%,258141792
2019-10-11,1411.07,1443.94,1411.07,1432.11,21.04,+1.49%,405844800
2019-10-10,1402.13,1417.25,1400.14,1411.07,8.94,+0.64%,299233216
2019-10-09,1382.07,1407.23,1382.07,1402.13,20.06,+1.45%,261576304
2019-10-08,1407.63,1407.63,1381.98,1382.07,-25.56,-1.82%,354913600
2019-10-07,1414.4,1419.05,1406.72,1407.63,-6.77,-0.48%,286051808
2019-10-04,1390.61,1415.3,1390.61,1414.4,23.79,+1.71%,333209408
2019-10-03,1373.62,1391.15,1356.38,1390.61,16.99,+1.24%,351012192
2019-10-02,1401.34,1401.34,1364.14,1373.62,-27.72,-1.98%,393145312
2019-10-01,1413.36,1429.37,1400.41,1401.34,-12.02,-0.85%,352068704
2019-09-30,1398.82,1417.05,1398.82,1413.36,14.54,+1.04%,350849408
2019-09-27,1416.98,1421.02,1388.66,1398.82,-18.16,-1.28%,399492416
2019-09-26,1416.42,1422.81,1407.18,1416.98,0.56,+0.04%,306517888
2019-09-25,1399.08,1420.11,1385.28,1416.42,17.34,+1.24%,345852096
2019-09-24,1413.57,1428.18,1393.92,1399.08,-14.49,-1.03%,435657216
2019-09-23,1410.34,1417.65,1406.46,1413.57,3.23,+0.23%,312356992
2019-09-20,1426.3,1430.55,1406.98,1410.34,-15.96,-1.12%,650441728
2019-09-19,1423.27,1438.75,1423.27,1426.3,3.03,+0.21%,317855008
2019-09-18,1422.34,1423.62,1403.63,1423.27,0.93,+0.07%,316401600
2019-09-17,1417.4,1422.88,1415.07,1422.34,4.94,+0.35%,315385312
2019-09-16,1421.26,1421.26,1409.16,1417.4,-3.86,-0.27%,289941504
2019-09-13,1430.86,1430.86,1419.3,1421.26,-9.6,-0.67%,344761792
2019-09-12,1423.77,1442.61,1423.77,1430.86,7.09,+0.50%,428259488
2019-09-11,1409.53,1423.78,1409.53,1423.77,14.24,+1.01%,388192192
2019-09-10,1416.49,1416.49,1393.24,1409.53,-6.96,-0.49%,396276992
2019-09-09,1426.76,1434.01,1408.87,1416.49,-10.27,-0.72%,378736192
2019-09-06,1428.93,1432.04,1423.64,1426.76,-2.17,-0.15%,324546816
2019-09-05,1399.16,1433.89,1399.16,1428.93,29.77,+2.13%,404561696
2019-09-04,1375.65,1399.64,1375.65,1399.16,23.51,+1.71%,302114688
2019-09-03,1393.25,1393.25,1370.63,1375.65,-17.6,-1.26%,293125696
2019-08-30,1393.07,1403.15,1382.79,1393.25,0.18,+0.01%,296626688
2019-08-29,1369.42,1397.06,1369.42,1393.07,23.65,+1.73%,287574784
2019-08-28,1368.12,1371.35,1351.2,1369.42,1.3,+0.10%,296785984
2019-08-27,1369.95,1381.22,1360.35,1368.12,-1.83,-0.13%,341788992
2019-08-26,1351.11,1370.52,1351.11,1369.95,18.84,+1.39%,315213696
2019-08-23,1397.29,1402.59,1346.04,1351.11,-46.18,-3.30%,521863488
2019-08-22,1400.95,1407.51,1385.35,1397.29,-3.66,-0.26%,318558912
2019-08-21,1384.62,1404.4,1384.62,1400.95,16.33,+1.18%,279335808
2019-08-20,1391.95,1396.71,1384.46,1384.62,-7.33,-0.53%,304158912
2019-08-19,1370.62,1395.77,1370.62,1391.95,21.33,+1.56%,372564416
2019-08-16,1345.34,1373.78,1345.34,1370.62,25.28,+1.88%,404691488
2019-08-15,1347.85,1351.92,1334.32,1345.34,-2.51,-0.19%,430753216
2019-08-14,1391.09,1391.09,1344.59,1347.85,-43.24,-3.11%,503504000
2019-08-13,1357.6,1396.48,1353.6,1391.09,33.49,+2.47%,489243200
2019-08-12,1374.82,1374.82,1351.53,1357.6,-17.22,-1.25%,365225408
2019-08-09,1392.17,1392.17,1365.24,1374.82,-17.35,-1.25%,460329888
2019-08-08,1359.7,1392.39,1359.7,1392.17,32.47,+2.39%,497705696
2019-08-07,1351.07,1362.92,1328.5,1359.7,8.63,+0.64%,428659808
2019-08-06,1329.68,1355.65,1329.68,1351.07,21.39,+1.61%,416045888
2019-08-05,1386.07,1386.07,1318.64,1329.68,-56.39,-4.07%,565729408
2019-08-02,1409.78,1409.78,1374.5,1386.07,-23.71,-1.68%,497365696
2019-08-01,1417.35,1449.61,1403.17,1409.78,-7.57,-0.53%,556774080
2019-07-31,1438.48,1448.28,1402.9,1417.35,-21.13,-1.47%,601826176
2019-07-30,1448.58,1448.58,1435.47,1438.48,-10.1,-0.70%,339375296
2019-07-29,1449.31,1451.04,1437.37,1448.58,-0.73,-0.05%,340824288
2019-07-26,1441.26,1452.4,1441.26,1449.31,8.05,+0.56%,323638784
2019-07-25,1452.75,1452.75,1438.81,1441.26,-11.49,-0.79%,341513984
2019-07-24,1440.39,1452.77,1439.84,1452.75,12.36,+0.86%,354717696
2019-07-23,1432.44,1440.41,1429.67,1440.39,7.95,+0.55%,305758016
2019-07-22,1415.14,1435.63,1415.14,1432.44,17.3,+1.22%,341048896
2019-07-19,1423.02,1435.35,1414.82,1415.14,-7.88,-0.55%,378512000
2019-07-18,1411.65,1424.27,1408.21,1423.02,11.37,+0.81%,339288608
2019-07-17,1415.8,1421.05,1411.46,1411.65,-4.15,-0.29%,284112704
2019-07-16,1428.79,1428.79,1412.97,1415.8,-12.99,-0.91%,328887808
2019-07-15,1424.52,1430.49,1424.52,1428.79,4.27,+0.30%,328972288
2019-07-12,1413.28,1424.8,1413.28,1424.52,11.24,+0.80%,322915200
2019-07-11,1408.51,1418.96,1408.51,1413.28,4.77,+0.34%,351758112
2019-07-10,1397.3,1416.42,1397.3,1408.51,11.21,+0.80%,373774688
2019-07-09,1392.92,1398.24,1384.75,1397.3,4.38,+0.31%,345164608
2019-07-08,1403.17,1403.17,1386.14,1392.92,-10.25,-0.73%,332820416
2019-07-05,1405.88,1405.88,1389.5,1403.17,-2.71,-0.19%,265531104
2019-07-03,1396.41,1405.9,1395.9,1405.88,9.47,+0.68%,243416000
2019-07-02,1392.41,1396.47,1388.19,1396.41,4,+0.29%,324959488
2019-07-01,1372.56,1403.19,1372.56,1392.41,19.85,+1.45%,455505408
2019-06-28,1370.6,1375.6,1365.99,1372.56,1.96,+0.14%,640793920
2019-06-27,1366.8,1375.1,1366.8,1370.6,3.8,+0.28%,365046688
2019-06-26,1352.02,1376.07,1352.02,1366.8,14.78,+1.09%,460621312
2019-06-25,1377.33,1378.18,1350.71,1352.02,-25.31,-1.84%,379596992
2019-06-24,1375.25,1382.07,1375.25,1377.33,2.08,+0.15%,333893888
2019-06-21,1381.59,1386.77,1375.24,1375.25,-6.34,-0.46%,628002624
2019-06-20,1362.09,1386.09,1362.09,1381.59,19.5,+1.43%,433017600
2019-06-19,1356.19,1365.22,1351.85,1362.09,5.9,+0.44%,382544608
2019-06-18,1333.28,1363.45,1333.28,1356.19,22.91,+1.72%,454418400
2019-06-17,1331.07,1339.08,1329.89,1333.28,2.21,+0.17%,331955712
2019-06-14,1342.19,1342.19,1325.99,1331.07,-11.12,-0.83%,0
2019-06-13,1339.26,1347.85,1338.38,1342.19,2.93,+0.22%,0
2019-06-12,1347.03,1347.03,1336.4,1339.26,-7.77,-0.58%,0
2019-06-11,1346.78,1361.94,1339.46,1347.03,0.25,+0.02%,0
2019-06-10,1333.69,1359.76,1333.69,1346.78,13.09,+0.98%,0
2019-06-07,1308.5,1341.21,1308.5,1333.69,25.19,+1.93%,0
2019-06-06,1294.44,1311.53,1291.41,1308.5,14.06,+1.09%,0
2019-06-05,1276.85,1297.04,1276.85,1294.44,17.59,+1.38%,0
2019-06-04,1236.49,1277.32,1236.49,1276.85,40.36,+3.26%,0
2019-06-03,1258.6,1266.94,1227.88,1236.49,-22.11,-1.76%,0
2019-05-31,1279.09,1279.09,1257.83,1258.6,-20.49,-1.60%,0
2019-05-30,1271.44,1282,1270.94,1279.09,7.65,+0.60%,0
2019-05-29,1279.08,1279.08,1263.45,1271.44,-7.64,-0.60%,0
2019-05-28,1283.32,1295.39,1279,1279.08,-4.24,-0.33%,0
2019-05-24,1282.69,1296.38,1281.9,1283.32,0.63,+0.05%,0
2019-05-23,1305.25,1305.25,1273.39,1282.69,-22.56,-1.73%,0
2019-05-22,1312.69,1312.69,1303.78,1305.25,-7.44,-0.57%,0
2019-05-21,1297.15,1316.76,1297.15,1312.69,15.54,+1.20%,0
2019-05-20,1320.19,1320.19,1290.38,1297.15,-23.04,-1.75%,0
2019-05-17,1331.12,1337.53,1318.02,1320.19,-10.93,-0.82%,0
2019-05-16,1318.1,1340.02,1317.65,1331.12,13.02,+0.99%,0
2019-05-15,1305.26,1322.37,1294.56,1318.1,12.84,+0.98%,0
2019-05-14,1284.72,1313.19,1284.72,1305.26,20.54,+1.60%,0
2019-05-13,1334.23,1334.23,1280.91,1284.72,-49.51,-3.71%,0
2019-05-10,1331.85,1340.81,1303.28,1334.23,2.38,+0.18%,0
2019-05-09,1340.96,1340.96,1309.24,1331.85,-9.11,-0.68%,0
2019-05-08,1343.21,1352.2,1336.09,1340.96,-2.25,-0.17%,0
2019-05-07,1372.25,1372.25,1330.64,1343.21,-29.04,-2.12%,0
2019-05-06,1383.55,1383.55,1346.14,1372.25,-11.3,-0.82%,0
2019-05-03,1370.58,1384.25,1370.58,1383.55,12.97,+0.95%,0
2019-05-02,1378.01,1387.09,1363.39,1370.58,-7.43,-0.54%,0
2019-05-01,1381.76,1398.51,1377.92,1378.01,-3.75,-0.27%,0
2019-04-30,1378.82,1383.02,1370.67,1381.76,2.94,+0.21%,0
2019-04-29,1378.9,1383.08,1377.35,1378.82,-0.08,-0.01%,0
2019-04-26,1383.78,1383.78,1364.22,1378.9,-4.88,-0.35%,0
2019-04-25,1383.8,1394.44,1376.65,1383.78,-0.02,0.00%,0
2019-04-24,1383.91,1390.45,1382.19,1383.8,-0.11,-0.01%,0
2019-04-23,1368.48,1385.11,1368.48,1383.91,15.43,+1.13%,0
2019-04-22,1365.38,1368.99,1358.07,1368.48,3.1,+0.23%,0
2019-04-18,1361.53,1365.74,1355.44,1365.38,3.85,+0.28%,0
2019-04-17,1353.67,1363.16,1353.67,1361.53,7.86,+0.58%,0
2019-04-16,1347.12,1355.36,1347.12,1353.67,6.55,+0.49%,0
2019-04-15,1347.62,1350.79,1340.09,1347.12,-0.5,-0.04%,0
2019-04-12,1338.34,1347.66,1338.34,1347.62,9.28,+0.69%,0
2019-04-11,1340,1342.5,1335.7,1338.34,-1.66,-0.12%,0
2019-04-10,1330.64,1340.3,1330.64,1340,9.36,+0.70%,0
2019-04-09,1337.63,1337.63,1328.3,1330.64,-6.99,-0.52%,0
2019-04-08,1332.22,1337.8,1323.68,1337.63,5.41,+0.41%,0
2019-04-05,1326.56,1333.5,1326.56,1332.22,5.66,+0.43%,0
2019-04-04,1332.39,1334.59,1318.29,1326.56,-5.83,-0.44%,0
2019-04-03,1321.39,1338.82,1321.39,1332.39,11,+0.83%,0
2019-04-02,1317.4,1323.19,1314.02,1321.39,3.99,+0.30%,0
2019-04-01,1299.16,1318.33,1299.16,1317.4,18.24,+1.40%,0
2019-03-29,1286.59,1299.4,1286.59,1299.16,12.57,+0.98%,0
2019-03-28,1281.78,1291.69,1278.71,1286.59,4.81,+0.38%,0
2019-03-27,1288.82,1295.17,1270.09,1281.78,-7.04,-0.55%,0
2019-03-26,1281.66,1300.88,1281.54,1288.82,7.16,+0.56%,0
2019-03-25,1286.77,1290.02,1273.47,1281.66,-5.11,-0.40%,0
2019-03-22,1317.68,1317.68,1286.73,1286.77,-30.91,-2.35%,0
2019-03-21,1285.9,1321.11,1285.9,1317.68,31.78,+2.47%,0
2019-03-20,1289.45,1296.42,1278.36,1285.9,-3.55,-0.28%,0
2019-03-19,1286.87,1295.76,1284.75,1289.45,2.58,+0.20%,0
2019-03-18,1281.64,1290.37,1279.23,1286.87,5.23,+0.41%,0
2019-03-15,1266.24,1287.35,1266.24,1281.64,15.4,+1.22%,0
2019-03-14,1263.67,1270.13,1262.8,1266.24,2.57,+0.20%,0
2019-03-13,1255.07,1271.28,1255.07,1263.67,8.6,+0.69%,0
2019-03-12,1248.58,1259.78,1248.05,1255.07,6.49,+0.52%,0
2019-03-11,1222.09,1249.44,1222.09,1248.58,26.49,+2.17%,0
2019-03-08,1222.4,1222.95,1205.65,1222.09,-0.31,-0.03%,0
2019-03-07,1233.76,1233.76,1218.17,1222.4,-11.36,-0.92%,0
2019-03-06,1240.55,1240.92,1232.37,1233.76,-6.79,-0.55%,0
2019-03-05,1244.15,1244.2,1236.79,1240.55,-3.6,-0.29%,0
2019-03-04,1249.02,1257.3,1230.78,1244.15,-4.87,-0.39%,0
2019-03-01,1240.23,1252.23,1239.22,1249.02,8.79,+0.71%,0
2019-02-28,1244.17,1245.17,1237.52,1240.23,-3.94,-0.32%,0
2019-02-27,1245.45,1245.57,1231.64,1244.17,-1.28,-0.10%,0
2019-02-26,1242.99,1249.04,1238.91,1245.45,2.46,+0.20%,0
2019-02-25,1236.87,1251.51,1236.87,1242.99,6.12,+0.49%,0
2019-02-22,1221.16,1237.53,1221.16,1236.87,15.71,+1.29%,0
2019-02-21,1220.55,1226.06,1213.84,1221.16,0.61,+0.05%,0
2019-02-20,1220.06,1225.81,1214.56,1220.55,0.49,+0.04%,0
2019-02-19,1219.86,1224.02,1215.64,1220.06,0.2,+0.02%,0
2019-02-15,1210.29,1221.03,1210.29,1219.86,9.57,+0.79%,0
2019-02-14,1208.81,1214.52,1203.12,1210.29,1.48,+0.12%,0
2019-02-13,1207.13,1216.96,1207.13,1208.81,1.68,+0.14%,0
2019-02-12,1190.9,1208.31,1190.9,1207.13,16.23,+1.36%,0
2019-02-11,1190.85,1198.91,1188.38,1190.9,0.05,0.00%,0
2019-02-08,1185.04,1191.18,1175.04,1190.85,5.81,+0.49%,0
2019-02-07,1202.35,1202.35,1177.6,1185.04,-17.31,-1.44%,0
2019-02-06,1199.45,1205.67,1195.25,1202.35,2.9,+0.24%,0
2019-02-05,1188.93,1201.59,1188.93,1199.45,10.52,+0.88%,0
2019-02-04,1170.2,1189.08,1170.2,1188.93,18.73,+1.60%,0
2019-02-01,1163.16,1176.23,1162.92,1170.2,7.04,+0.61%,0
2019-01-31,1164.51,1169.35,1155.04,1163.16,-1.35,-0.12%,0
2019-01-30,1130.3,1167.61,1130.3,1164.51,34.21,+3.03%,0
2019-01-29,1141.83,1144.01,1127.88,1130.3,-11.53,-1.01%,0
2019-01-28,1158.04,1158.04,1132.35,1141.83,-16.21,-1.40%,0
2019-01-25,1141.51,1160.46,1141.51,1158.04,16.53,+1.45%,0
2019-01-24,1131,1144.84,1131,1141.51,10.51,+0.93%,0
2019-01-23,1126.34,1140.53,1118.85,1131,4.66,+0.41%,0
2019-01-22,1146.57,1146.57,1118.84,1126.34,-20.23,-1.76%,0
2019-01-18,1129.7,1149.16,1129.7,1146.57,16.87,+1.49%,0
2019-01-17,1122.2,1136.09,1116.03,1129.7,7.5,+0.67%,0
2019-01-16,1121.68,1129.23,1120.59,1122.2,0.52,+0.05%,0
2019-01-15,1105.31,1123.61,1105.31,1121.68,16.37,+1.48%,0
2019-01-14,1115.53,1115.53,1101.13,1105.31,-10.22,-0.92%,0
2019-01-11,1117.07,1117.07,1108.52,1115.53,-1.54,-0.14%,0
2019-01-10,1111.92,1117.72,1098.72,1117.07,5.15,+0.46%,0
2019-01-09,1098.35,1118.02,1098.35,1111.92,13.57,+1.24%,0
2019-01-08,1088.59,1103.21,1085.24,1098.35,9.76,+0.90%,0
2019-01-07,1079.29,1096.5,1077.13,1088.59,9.3,+0.86%,0
2019-01-04,1033.85,1083.84,1033.85,1079.29,45.44,+4.40%,0
2019-01-03,1089.04,1089.04,1032.42,1033.85,-55.19,-5.07%,0
2019-01-02,1088.31,1095.27,1066.84,1089.04,0.73,+0.07%,0
2018-12-31,1078.06,1092.04,1078.06,1088.31,10.25,+0.95%,0
2018-12-28,1080.76,1095.94,1068.98,1078.06,-2.7,-0.25%,0
2018-12-27,1072.49,1081.32,1037.54,1080.76,8.27,+0.77%,0
2018-12-26,1011.31,1072.72,1011.31,1072.49,61.18,+6.05%,0
2018-12-24,1039.67,1041.86,1011,1011.31,-28.36,-2.73%,0
2018-12-21,1071.69,1084.69,1035.01,1039.67,-32.02,-2.99%,0
2018-12-20,1092.27,1097.75,1056.82,1071.69,-20.58,-1.88%,0
2018-12-19,1113.88,1130.39,1080.01,1092.27,-21.61,-1.94%,0
2018-12-18,1104.35,1123.24,1104.35,1113.88,9.53,+0.86%,0
2018-12-17,1129.35,1132.72,1096.46,1104.35,-25.,-2.21%,0
2018-12-14,1158.09,1158.09,1128.25,1129.35,-28.74,-2.48%,0
2018-12-13,1155.84,1169.68,1151.34,1158.09,2.25,+0.19%,0
2018-12-12,1146.76,1174.14,1146.76,1155.84,9.08,+0.79%,0
2018-12-11,1145.75,1164.93,1137.91,1146.76,1.01,+0.09%,0
2018-12-10,1129.59,1149.9,1117.84,1145.75,16.16,+1.43%,0
2018-12-07,1170.88,1171.04,1124.88,1129.59,-41.29,-3.53%,0
2018-12-06,1168.19,1170.9,1135.55,1170.88,2.69,+0.23%,0
2018-12-04,1215.03,1215.03,1166.34,1168.19,-46.84,-3.86%,0
2018-12-03,1189.88,1219.04,1189.88,1215.03,25.15,+2.11%,0
2018-11-30,1177.37,1189.88,1172.74,1189.88,12.51,+1.06%,0
2018-11-29,1188.71,1188.71,1171.48,1177.37,-11.34,-0.95%,0
2018-11-28,1149.2,1188.92,1149.2,1188.71,39.51,+3.44%,0
2018-11-27,1146.43,1150.68,1132.42,1149.2,2.77,+0.24%,0
2018-11-26,1121.19,1146.55,1121.19,1146.43,25.24,+2.25%,0
2018-11-23,1131.03,1133.56,1119.2,1121.19,-9.84,-0.87%,0
2018-11-21,1124.02,1142.92,1124.02,1131.03,7.01,+0.62%,0
2018-11-20,1148.59,1148.59,1108.98,1124.02,-24.57,-2.14%,0
2018-11-19,1193.78,1193.78,1145.14,1148.59,-45.19,-3.79%,0
2018-11-16,1195.08,1200.74,1179.15,1193.78,-1.3,-0.11%,0
2018-11-15,1166.44,1198.39,1161.76,1195.08,28.64,+2.46%,0
2018-11-14,1181.67,1196.06,1160.58,1166.44,-15.23,-1.29%,0
2018-11-13,1180.61,1201.96,1178.58,1181.67,1.06,+0.09%,0
2018-11-12,1223.95,1223.95,1179.09,1180.61,-43.34,-3.54%,0
2018-11-09,1244.57,1244.57,1213.41,1223.95,-20.62,-1.66%,0
2018-11-08,1247.05,1247.05,1237.62,1244.57,-2.48,-0.20%,0
2018-11-07,1212.2,1247.2,1212.2,1247.05,34.85,+2.87%,0
2018-11-06,1204.82,1217.39,1202.26,1212.2,7.38,+0.61%,0
2018-11-05,1206.99,1206.99,1187.29,1204.82,-2.17,-0.18%,0
2018-11-02,1230.27,1230.27,1195.88,1206.99,-23.28,-1.89%,0
2018-11-01,1215.67,1230.67,1207.12,1230.27,14.6,+1.20%,0
2018-10-31,1187.29,1225.25,1187.29,1215.67,28.38,+2.39%,0
2018-10-30,1173.73,1191.12,1163.3,1187.29,13.56,+1.16%,0
2018-10-29,1195.35,1219.56,1150.95,1173.73,-21.62,-1.81%,0
2018-10-26,1218.14,1218.14,1177.67,1195.35,-22.79,-1.87%,0
2018-10-25,1178.97,1225.19,1178.97,1218.14,39.17,+3.32%,0
2018-10-24,1233.61,1233.61,1177.23,1178.97,-54.64,-4.43%,0
2018-10-23,1238.58,1240.23,1200.61,1233.61,-4.97,-0.40%,0
2018-10-22,1228.63,1246.15,1226.95,1238.58,9.95,+0.81%,0
2018-10-19,1228.5,1249.23,1223.84,1228.63,0.13,+0.01%,0
2018-10-18,1253.79,1253.79,1221.69,1228.5,-25.29,-2.02%,0
2018-10-17,1259.74,1260.96,1242.34,1253.79,-5.95,-0.47%,0
2018-10-16,1222.77,1262.39,1222.77,1259.74,36.97,+3.02%,0
2018-10-15,1243.12,1243.12,1222.26,1222.77,-20.35,-1.64%,0
2018-10-12,1205.14,1246.97,1205.14,1243.12,37.98,+3.15%,0
